"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0042116","GO:0042116","macrophage activation","14/287","113/18604",0.123893805309735,8.03108137276063,9.38396577836542,2.20425275358431e-09,6.46397119988599e-08,4.86675805330852e-08,"FCGR3A/FCGR2B/PTPRC/CX3CR1/TLR6/CD74/HAVCR2/AIF1/TREM2/IL6/ITGAM/PLCG2/TYROBP/VSIG4",14
"GO:0032635","GO:0032635","interleukin-6 production","17/287","177/18604",0.096045197740113,6.2258705880037,8.74426347064805,2.25770058875965e-09,6.51217079659443e-08,4.90304778421746e-08,"INPP5D/TLR6/CD74/HAVCR2/HLA-B/AIF1/TREM2/IL6/CLEC7A/NOD2/PLCG2/TYROBP/LILRA2/LILRB4/TLR7/TLR8/BTK",17
"GO:0032675","GO:0032675","regulation of interleukin-6 production","17/287","177/18604",0.096045197740113,6.2258705880037,8.74426347064805,2.25770058875965e-09,6.51217079659443e-08,4.90304778421746e-08,"INPP5D/TLR6/CD74/HAVCR2/HLA-B/AIF1/TREM2/IL6/CLEC7A/NOD2/PLCG2/TYROBP/LILRA2/LILRB4/TLR7/TLR8/BTK",17
"GO:1903038","GO:1903038","negative regulation of leukocyte cell-cell adhesion","16/287","155/18604",0.103225806451613,6.69133415758121,8.90633010063975,2.36004476848428e-09,6.75203052056599e-08,5.08363943712018e-08,"PLA2G2A/CD86/CD74/HAVCR2/ADTRP/HLA-DRB1/GPNMB/FGL2/CDKN2A/ANXA1/CD69/SPN/CD300A/LILRB1/LILRB4/VSIG4",16
"GO:0050864","GO:0050864","regulation of B cell activation","15/287","134/18604",0.111940298507463,7.25622757293671,9.09780780922994,2.4445685718427e-09,6.93744903573747e-08,5.22324201640753e-08,"FCGR2B/PTPRC/INPP5D/BST1/CD38/CD74/IL6/CDKN2A/GPR183/NOD2/CD300A/TYROBP/NFATC2/BTK/SASH3",15
"GO:0002821","GO:0002821","positive regulation of adaptive immune response","15/287","135/18604",0.111111111111111,7.2024777390631,9.05348271020596,2.71245736068014e-09,7.63610996178674e-08,5.74926751733215e-08,"FCGR1A/MR1/PTPRC/CCR2/HLA-B/HLA-DRA/HLA-DRB1/TREM2/IL6/CLEC7A/B2M/NOD2/C3/BTK/SASH3",15
"GO:0050868","GO:0050868","negative regulation of T cell activation","15/287","136/18604",0.110294117647059,7.14951834392294,9.0096079098481,3.00693976528761e-09,8.39795320162469e-08,6.32286331598072e-08,"PLA2G2A/CD86/CD74/HAVCR2/HLA-DRB1/GPNMB/FGL2/CDKN2A/ANXA1/CD69/SPN/CD300A/LILRB1/LILRB4/VSIG4",15
"GO:0042742","GO:0042742","defense response to bacterium","23/287","341/18604",0.0674486803519062,4.37217856887408,7.86696037412425,3.57721959338568e-09,9.91199665285372e-08,7.46279462623437e-08,"PLA2G2A/IL22RA1/GBP3/FCGR1A/MR1/LTF/SLC9A9/TLR6/IL7R/HAVCR2/TREM2/IL6/AQP1/TNFSF8/MPEG1/CASP1/LYZ/RNASE6/RNASE1/B2M/SPN/NOD2/EMILIN2",23
"GO:0006956","GO:0006956","complement activation","11/287","65/18604",0.169230769230769,10.9699276333423,10.0788457992707,4.15944268468212e-09,1.14034775762348e-07,8.58573849011624e-08,"C7/C2/CFB/C4A/C4B/TREM2/SERPING1/C1S/C1R/C3/VSIG4",11
"GO:0042113","GO:0042113","B cell activation","21/287","287/18604",0.0731707317073171,4.74309509645619,7.99926170053821,4.18030294780987e-09,1.14034775762348e-07,8.58573849011624e-08,"FCGR2B/PTPRC/INPP5D/CD86/BST1/CD38/IL7R/GAPT/CD74/IL6/CDKN2A/BLNK/GPR183/NOD2/PLCG2/CD300A/C3/TYROBP/NFATC2/BTK/SASH3",21
"GO:0071621","GO:0071621","granulocyte chemotaxis","14/287","121/18604",0.115702479338843,7.50010078613183,8.97907941482199,5.44965775331277e-09,1.47518043337751e-07,1.11067113887354e-07,"CSF3R/CSF1/BST1/CXCL9/CXCL10/CSF1R/CD74/PIK3CG/ANXA1/JAML/C3AR1/CMKLR1/NOD2/VAV1",14
"GO:0032623","GO:0032623","interleukin-2 production","11/287","67/18604",0.164179104477612,10.6424671069738,9.89717184770035,5.81081506005246e-09,1.54911046941853e-07,1.16633345344115e-07,"PTPRC/CCR2/CD86/HAVCR2/ANXA1/CLEC7A/NOD2/PLCG2/LILRB4/VSIG4/SASH3",11
"GO:0032663","GO:0032663","regulation of interleukin-2 production","11/287","67/18604",0.164179104477612,10.6424671069738,9.89717184770035,5.81081506005246e-09,1.54911046941853e-07,1.16633345344115e-07,"PTPRC/CCR2/CD86/HAVCR2/ANXA1/CLEC7A/NOD2/PLCG2/LILRB4/VSIG4/SASH3",11
"GO:0006958","GO:0006958","complement activation, classical pathway","9/287","40/18604",0.225,14.5850174216028,10.7661316015729,7.8529565183104e-09,2.0777860141304e-07,1.56437606304608e-07,"C7/C2/C4A/C4B/TREM2/SERPING1/C1S/C1R/C3",9
"GO:0042102","GO:0042102","positive regulation of T cell proliferation","13/287","105/18604",0.123809523809524,8.02561805209889,9.03670963129005,8.40636459266462e-09,2.20761171653633e-07,1.66212252001075e-07,"PTPRC/CCR2/CD86/HAVCR2/AIF1/HLA-DMB/HLA-DPA1/IL6/ANXA1/IGF2/SPN/CD209/SASH3",13
"GO:0002718","GO:0002718","regulation of cytokine production involved in immune response","14/287","126/18604",0.111111111111111,7.2024777390631,8.74436493623184,9.26067651901136e-09,2.40241644643023e-07,1.80879202993221e-07,"CCR2/CD74/CALHM6/IL6/TRIM6/CLEC7A/B2M/NOD2/PLCG2/LILRB1/LILRB4/TLR7/BTK/SASH3",14
"GO:0001818","GO:0001818","negative regulation of cytokine production","24/287","389/18604",0.0616966580976864,3.99931925870856,7.48321421781346,9.28470124224242e-09,2.40241644643023e-07,1.80879202993221e-07,"CD84/FCGR2B/PTPRC/INPP5D/CX3CR1/LTF/TLR6/HAVCR2/HLA-DRB1/TREM2/IL6/GPNMB/ANXA1/CARD16/CMKLR1/NOD2/TYROBP/CD33/LILRB1/LILRB4/FBLN1/TLR8/VSIG4/BTK",24
"GO:0071675","GO:0071675","regulation of mononuclear cell migration","15/287","148/18604",0.101351351351351,6.56982766738864,8.51547922561351,9.68878643120081e-09,2.47064053995621e-07,1.86015831024656e-07,"CSF1/CX3CR1/CCR1/CCR2/CXCL10/CSF1R/ADTRP/AIF1/TREM2/BMP5/C3AR1/CD69/CMKLR1/SPN/TNFSF14",15
"GO:0097530","GO:0097530","granulocyte migration","15/287","148/18604",0.101351351351351,6.56982766738864,8.51547922561351,9.68878643120081e-09,2.47064053995621e-07,1.86015831024656e-07,"CSF3R/CSF1/BST1/CXCL9/CXCL10/CSF1R/CD74/PIK3CG/ANXA1/JAML/C3AR1/CMKLR1/NOD2/CD300A/VAV1",15
"GO:1902107","GO:1902107","positive regulation of leukocyte differentiation","17/287","195/18604",0.0871794871794872,5.65117484141874,8.17278625423978,9.85019930762175e-09,2.47591795453721e-07,1.86413170355518e-07,"CSF1/PTPRC/GLI2/INPP5D/CCR1/CD86/IL7R/CD74/HLA-DRA/HLA-DRB1/TREM2/ANXA1/EVI2B/TYROBP/LILRB4/BTK/SASH3",17
"GO:1903708","GO:1903708","positive regulation of hemopoiesis","17/287","195/18604",0.0871794871794872,5.65117484141874,8.17278625423978,9.85019930762175e-09,2.47591795453721e-07,1.86413170355518e-07,"CSF1/PTPRC/GLI2/INPP5D/CCR1/CD86/IL7R/CD74/HLA-DRA/HLA-DRB1/TREM2/ANXA1/EVI2B/TYROBP/LILRB4/BTK/SASH3",17
"GO:0002367","GO:0002367","cytokine production involved in immune response","14/287","127/18604",0.110236220472441,7.14576531592088,8.69896076208076,1.02656508952495e-08,2.54400179580161e-07,1.9153923872011e-07,"CCR2/CD74/CALHM6/IL6/TRIM6/CLEC7A/B2M/NOD2/PLCG2/LILRB1/LILRB4/TLR7/BTK/SASH3",14
"GO:0002688","GO:0002688","regulation of leukocyte chemotaxis","14/287","127/18604",0.110236220472441,7.14576531592088,8.69896076208076,1.02656508952495e-08,2.54400179580161e-07,1.9153923872011e-07,"CSF1/CX3CR1/CCR1/CCR2/BST1/CXCL10/CSF1R/CD74/AIF1/IL6/C3AR1/CMKLR1/NOD2/TNFSF14",14
"GO:0099024","GO:0099024","plasma membrane invagination","10/287","55/18604",0.181818181818182,11.7858726639214,10.0272455826254,1.03508642500119e-08,2.54718120949594e-07,1.91778618456239e-07,"FCGR1A/FCGR2B/MARCO/AIF1/TREM2/BIN2/ITGAM/PLCG2/CD300A/C3",10
"GO:0002700","GO:0002700","regulation of production of molecular mediator of immune response","17/287","197/18604",0.0862944162436548,5.59380250800332,8.11370467609532,1.14825875562292e-08,2.80605733405351e-07,2.11269538589392e-07,"FCGR2B/PTPRC/CCR2/CD86/CD74/CALHM6/IL6/TRIM6/CLEC7A/B2M/NOD2/PLCG2/LILRB1/LILRB4/TLR7/BTK/SASH3",17
"GO:0036230","GO:0036230","granulocyte activation","10/287","56/18604",0.178571428571429,11.5754106520657,9.9208293421903,1.24309395333393e-08,3.01686042881525e-07,2.27141014921344e-07,"PLA2G2A/FCER1A/FCGR2B/CCR2/ANXA1/CLEC12A/ITGAM/CD300A/TYROBP/LILRA2",10
"GO:0002687","GO:0002687","positive regulation of leukocyte migration","15/287","152/18604",0.0986842105263158,6.39693746561526,8.36281954583703,1.39543122561542e-08,3.36337156365799e-07,2.53230021259842e-07,"CSF1/CX3CR1/CCR1/CCR2/CXCL10/CSF1R/CD74/AIF1/TREM2/IL6/LYVE1/C3AR1/CMKLR1/SPN/TNFSF14",15
"GO:0002886","GO:0002886","regulation of myeloid leukocyte mediated immunity","10/287","57/18604",0.175438596491228,11.3723332722049,9.81707984242212,1.48723143080397e-08,3.56024993537359e-07,2.68053097839857e-07,"FCGR1A/CD84/FCGR2B/CX3CR1/CCR2/ITGAM/CD300A/C3/TYROBP/BTK",10
"GO:0043277","GO:0043277","apoptotic cell clearance","9/287","43/18604",0.209302325581395,13.5674580666072,10.3272872256665,1.55523400303188e-08,3.69788409234404e-07,2.78415646204213e-07,"MARCO/CCR2/C2/C4A/C4B/TREM2/ANXA1/C3/TYROBP",9
"GO:0032611","GO:0032611","interleukin-1 beta production","13/287","111/18604",0.117117117117117,7.59180086009354,8.71900952287203,1.66512392825135e-08,3.90638073567767e-07,2.94113468590081e-07,"CX3CR1/TLR6/TREM2/IL6/CASP1/CARD16/CLEC7A/NOD2/TYROBP/CD33/LILRA2/LILRB4/TLR8",13
"GO:0032651","GO:0032651","regulation of interleukin-1 beta production","13/287","111/18604",0.117117117117117,7.59180086009354,8.71900952287203,1.66512392825135e-08,3.90638073567767e-07,2.94113468590081e-07,"CX3CR1/TLR6/TREM2/IL6/CASP1/CARD16/CLEC7A/NOD2/TYROBP/CD33/LILRA2/LILRB4/TLR8",13
"GO:0002708","GO:0002708","positive regulation of lymphocyte mediated immunity","14/287","132/18604",0.106060606060606,6.87509238728751,8.47910424625894,1.69410763134594e-08,3.9480561289446e-07,2.97251230958363e-07,"FCGR1A/MR1/PTPRC/HLA-B/HLA-DRA/HLA-DRB1/TREM2/IL6/B2M/NOD2/C3/VAV1/BTK/SASH3",14
"GO:0007162","GO:0007162","negative regulation of cell adhesion","21/287","312/18604",0.0673076923076923,4.36303939962476,7.49866452633942,1.81778773575462e-08,4.20841779086877e-07,3.16853997984376e-07,"PLA2G2A/PTPRC/CD86/TGFBI/CD74/HAVCR2/ADTRP/CDSN/HLA-DRB1/GPNMB/FGL2/CDKN2A/ANXA1/TNC/CD69/SPN/CD300A/LILRB1/LILRB4/FBLN1/VSIG4",21
"GO:0001911","GO:0001911","negative regulation of leukocyte mediated cytotoxicity","8/287","32/18604",0.25,16.205574912892,10.7759052860997,2.21983457500614e-08,5.10561952251413e-07,3.84404790181662e-07,"FCGR2B/PTPRC/INPP5D/CX3CR1/IL7R/HAVCR2/HLA-B/LILRB1",8
"GO:0071222","GO:0071222","cellular response to lipopolysaccharide","18/287","232/18604",0.0775862068965517,5.02931635227682,7.73040787767328,2.24092889424611e-08,5.12066803821563e-07,3.85537800876108e-07,"GBP3/CX3CR1/CCR5/LTF/CD86/CXCL9/CXCL10/HAVCR2/LY86/IL6/CASP1/CARD16/B2M/NOD2/PLCG2/LILRA2/LILRB1/HCK",18
"GO:0071677","GO:0071677","positive regulation of mononuclear cell migration","12/287","95/18604",0.126315789473684,8.18807995598753,8.79201646898085,2.5262514330567e-08,5.73540567285582e-07,4.31821722037604e-07,"CSF1/CX3CR1/CCR1/CCR2/CXCL10/CSF1R/AIF1/TREM2/C3AR1/CMKLR1/SPN/TNFSF14",12
"GO:0022408","GO:0022408","negative regulation of cell-cell adhesion","17/287","209/18604",0.0813397129186603,5.27262724438591,7.77541398005442,2.77204836001431e-08,6.25310139672459e-07,4.7079930648826e-07,"PLA2G2A/CD86/CD74/HAVCR2/ADTRP/CDSN/HLA-DRB1/GPNMB/FGL2/CDKN2A/ANXA1/CD69/SPN/CD300A/LILRB1/LILRB4/VSIG4",17
"GO:0002690","GO:0002690","positive regulation of leukocyte chemotaxis","12/287","96/18604",0.125,8.10278745644599,8.73353286459391,2.84785372542511e-08,6.38318296800699e-07,4.80593216687564e-07,"CSF1/CX3CR1/CCR1/CCR2/CXCL10/CSF1R/CD74/AIF1/IL6/C3AR1/CMKLR1/TNFSF14",12
"GO:0032102","GO:0032102","negative regulation of response to external stimulus","25/287","448/18604",0.0558035714285714,3.61731582877053,7.01924369103433,3.30007636365658e-08,7.34998020487817e-07,5.53383891227422e-07,"IL22RA1/FCGR2B/PTPRC/INPP5D/LTF/HAVCR2/ADTRP/HLA-B/AIF1/HLA-DRB1/TREM2/FGL2/ALOX5/PLAU/SERPING1/CARD16/IL10RA/CLEC12A/SPN/NOD2/LILRA2/LILRB1/HCK/USP18/VSIG4",25
"GO:0010324","GO:0010324","membrane invagination","10/287","62/18604",0.161290322580645,10.4552096212206,9.33456290285509,3.45975570294633e-08,7.6165905632252e-07,5.73457125907116e-07,"FCGR1A/FCGR2B/MARCO/AIF1/TREM2/BIN2/ITGAM/PLCG2/CD300A/C3",10
"GO:0002430","GO:0002430","complement receptor mediated signaling pathway","6/287","14/18604",0.428571428571429,27.7809855649577,12.5474694528185,3.4630704464792e-08,7.6165905632252e-07,5.73457125907116e-07,"C3AR1/CMKLR1/ITGAM/C3/FPR1/FPR3",6
"GO:0001914","GO:0001914","regulation of T cell mediated cytotoxicity","9/287","48/18604",0.1875,12.154181184669,9.68548560957028,4.32336783102466e-08,9.44964683066818e-07,7.11468900339265e-07,"FCGR2B/MR1/PTPRC/IL7R/HLA-B/HLA-DRA/HLA-DRB1/B2M/LILRB1",9
"GO:0002833","GO:0002833","positive regulation of response to biotic stimulus","24/287","423/18604",0.0567375886524823,3.67786097313861,6.97356085130752,4.602786966611e-08,9.99827613302724e-07,7.52775490250806e-07,"MR1/LTF/TLR6/RBM47/HAVCR2/LY86/HLA-DRB1/TREM2/TRIM6/BIRC3/CASP1/CLEC7A/NOD2/PLCG2/CD300A/EMILIN2/VAV1/TYROBP/LILRA2/HCK/TLR7/TLR8/TASL/BTK",24
"GO:0031342","GO:0031342","negative regulation of cell killing","8/287","35/18604",0.228571428571429,14.8165256346441,10.2410356954454,4.77163547092853e-08,1.03014633265015e-06,7.75602614163844e-07,"FCGR2B/PTPRC/INPP5D/CX3CR1/IL7R/HAVCR2/HLA-B/LILRB1",8
"GO:0050920","GO:0050920","regulation of chemotaxis","17/287","217/18604",0.0783410138248848,5.07824467316431,7.56402534157545,4.82077604361162e-08,1.0344092010652e-06,7.7881215030619e-07,"CSF1/CXCR4/CX3CR1/CCR1/CCR2/BST1/CXCL10/CSF1R/CD74/AIF1/TREM2/IL6/C3AR1/CMKLR1/GPR183/NOD2/TNFSF14",17
"GO:0002861","GO:0002861","regulation of inflammatory response to antigenic stimulus","9/287","49/18604",0.183673469387755,11.9061366706962,9.56849788317841,5.22512912892052e-08,1.11437753967705e-06,8.39020734768291e-07,"FCGR1A/FCGR2B/HLA-DRB1/TREM2/SPN/NOD2/C3/HCK/BTK",9
"GO:0002707","GO:0002707","negative regulation of lymphocyte mediated immunity","10/287","65/18604",0.153846153846154,9.97266148485661,9.0706848475497,5.5303110219767e-08,1.17235930640578e-06,8.82675513146187e-07,"FCGR2B/PTPRC/INPP5D/IL7R/HAVCR2/HLA-B/SPN/NOD2/LILRB1/LILRB4",10
"GO:0032755","GO:0032755","positive regulation of interleukin-6 production","12/287","102/18604",0.117647058823529,7.62615290018446,8.39957803859267,5.67311164883363e-08,1.1954299336674e-06,9.00045510249873e-07,"TLR6/CD74/AIF1/IL6/CLEC7A/NOD2/PLCG2/TYROBP/LILRA2/TLR7/TLR8/BTK",12
"GO:0050921","GO:0050921","positive regulation of chemotaxis","14/287","146/18604",0.0958904109589041,6.21583695289008,7.91978483179054,6.14969103576562e-08,1.28814064017019e-06,9.69847890790856e-07,"CSF1/CXCR4/CX3CR1/CCR1/CCR2/CXCL10/CSF1R/CD74/AIF1/TREM2/IL6/C3AR1/CMKLR1/TNFSF14",14
"GO:0045619","GO:0045619","regulation of lymphocyte differentiation","17/287","225/18604",0.0755555555555556,4.89768486256291,7.36278826214819,8.17698060071413e-08,1.70265057597119e-06,1.28193461052616e-06,"PTPRC/GLI2/INPP5D/CCR2/CD86/IL7R/CD74/HLA-DRA/HLA-DRB1/HLA-DOA/FGL2/CDKN2A/ANXA1/CD69/LILRB4/BTK/SASH3",17
"GO:0050871","GO:0050871","positive regulation of B cell activation","11/287","86/18604",0.127906976744186,8.29122437403776,8.4831650635389,8.53472594689535e-08,1.76668827100734e-06,1.33014892930871e-06,"PTPRC/INPP5D/BST1/CD38/CD74/IL6/GPR183/NOD2/NFATC2/BTK/SASH3",11
"GO:0098581","GO:0098581","detection of external biotic stimulus","7/287","26/18604",0.269230769230769,17.4521575984991,10.5078853219452,9.8907296808455e-08,2.035408055374e-06,1.53246947409592e-06,"TLR6/HLA-B/C4B/HLA-DRB1/TREM2/CLEC7A/NOD2",7
"GO:0002440","GO:0002440","production of molecular mediator of immune response","17/287","231/18604",0.0735930735930736,4.77047226873011,7.21800156828085,1.19691321249042e-07,2.44880092718244e-06,1.8437151504519e-06,"FCGR2B/PTPRC/CCR2/CD86/CD74/CALHM6/IL6/TRIM6/CLEC7A/B2M/NOD2/PLCG2/LILRB1/LILRB4/TLR7/BTK/SASH3",17
"GO:0050830","GO:0050830","defense response to Gram-positive bacterium","13/287","131/18604",0.099236641221374,6.43274729366705,7.81073144031468,1.223348037605e-07,2.48841719325549e-06,1.87354244639597e-06,"PLA2G2A/MR1/LTF/IL7R/HAVCR2/IL6/TNFSF8/MPEG1/LYZ/RNASE6/RNASE1/B2M/NOD2",13
"GO:0010720","GO:0010720","positive regulation of cell development","24/287","447/18604",0.0536912751677852,3.48039192760096,6.64442330367227,1.2883259934388e-07,2.60552825914434e-06,1.96171598637959e-06,"LPAR3/CSF1/PTPRC/GLI2/CXCR4/INPP5D/CX3CR1/CCR1/CD86/IL7R/CD74/HLA-DRA/HLA-DRB1/TREM2/IL6/WNT2/ANXA1/CLEC7A/EVI2B/GFAP/TYROBP/LILRB4/BTK/SASH3",24
"GO:0019722","GO:0019722","calcium-mediated signaling","17/287","235/18604",0.0723404255319149,4.68927274075172,7.12421808807723,1.53244409260476e-07,3.08152614964352e-06,2.32009731193154e-06,"FCGR3A/PTPRC/CXCR4/CX3CR1/CCR1/CCR2/CCR5/BST1/TREML1/TREM2/C3AR1/CLEC7A/CMKLR1/PLCG2/GNA15/NFATC2/BTK",17
"GO:0002883","GO:0002883","regulation of hypersensitivity","5/287","10/18604",0.5,32.411149825784,12.4366293071086,1.9962097939843e-07,3.96873574295523e-06,2.98808210018346e-06,"FCGR1A/FCGR2B/SPN/C3/BTK",5
"GO:2000425","GO:2000425","regulation of apoptotic cell clearance","5/287","10/18604",0.5,32.411149825784,12.4366293071086,1.9962097939843e-07,3.96873574295523e-06,2.98808210018346e-06,"C2/C4A/C4B/TREM2/C3",5
"GO:0030889","GO:0030889","negative regulation of B cell proliferation","6/287","18/18604",0.333333333333333,21.6074332171893,10.9489495821904,2.03227575681567e-07,4.01774066754739e-06,3.02497816670908e-06,"FCGR2B/INPP5D/CDKN2A/CD300A/TYROBP/BTK",6
"GO:0001913","GO:0001913","T cell mediated cytotoxicity","9/287","57/18604",0.157894736842105,10.2350999449844,8.74072507442558,2.05401636597107e-07,4.03803552617442e-06,3.04025827294866e-06,"FCGR2B/MR1/PTPRC/IL7R/HLA-B/HLA-DRA/HLA-DRB1/B2M/LILRB1",9
"GO:0042130","GO:0042130","negative regulation of T cell proliferation","10/287","75/18604",0.133333333333333,8.64297328687573,8.30179971126666,2.23573841330534e-07,4.37086859801193e-06,3.29085005046171e-06,"PLA2G2A/CD86/HAVCR2/HLA-DRB1/GPNMB/CDKN2A/SPN/LILRB1/LILRB4/VSIG4",10
"GO:0060142","GO:0060142","regulation of syncytium formation by plasma membrane fusion","7/287","29/18604",0.241379310344828,15.6467619848612,9.88055819880187,2.25557149887015e-07,4.38527961575916e-06,3.30170018182971e-06,"CD53/CXCL9/CXCL10/TREM2/TNFSF14/TYROBP/NFATC2",7
"GO:0043122","GO:0043122","regulation of canonical NF-kappaB signal transduction","19/287","300/18604",0.0633333333333333,4.10541231126597,6.78753626377033,2.28068827966462e-07,4.39393363588601e-06,3.30821583928601e-06,"CX3CR1/LTF/TLR6/CD74/HLA-DRB1/TREM2/TRIM22/BIRC3/CASP1/CARD16/CLEC7A/NOD2/PLCG2/TNFSF14/LILRB4/S100B/TLR7/TLR8/EDA2R",19
"GO:0043123","GO:0043123","positive regulation of canonical NF-kappaB signal transduction","16/287","214/18604",0.0747663551401869,4.84652707675274,7.08418810900818,2.28499532641983e-07,4.39393363588601e-06,3.30821583928601e-06,"CX3CR1/LTF/TLR6/CD74/HLA-DRB1/TRIM22/BIRC3/CASP1/CARD16/CLEC7A/NOD2/TNFSF14/S100B/TLR7/TLR8/EDA2R",16
"GO:0045123","GO:0045123","cellular extravasation","10/287","76/18604",0.131578947368421,8.52924995415368,8.2328368442851,2.53978678606172e-07,4.85734222834305e-06,3.65711861585661e-06,"SELL/CX3CR1/CCR2/BST1/PIK3CG/GCNT1/LYVE1/JAML/SELPLG/SPN",10
"GO:0043410","GO:0043410","positive regulation of MAPK cascade","24/287","464/18604",0.0517241379310345,3.35287756818455,6.42458303987563,2.55403437090556e-07,4.8581875411982e-06,3.65775505636944e-06,"PLA2G2A/LPAR3/FCGR2B/PTPRC/MARCO/CCR1/TLR6/CSF1R/CD74/HAVCR2/HLA-DRB1/TREM2/IL6/GPNMB/PIK3CG/FGF20/FGFR2/DRD4/IGF2/P2RY6/GPR183/NOD2/PLCG2/EDA2R",24
"GO:0002702","GO:0002702","positive regulation of production of molecular mediator of immune response","13/287","141/18604",0.0921985815602837,5.97652408135024,7.42488617351995,2.90263727375522e-07,5.49160245502399e-06,4.13465649011991e-06,"PTPRC/CD86/CD74/IL6/TRIM6/CLEC7A/B2M/NOD2/PLCG2/LILRB1/TLR7/BTK/SASH3",13
"GO:0045580","GO:0045580","regulation of T cell differentiation","15/287","192/18604",0.078125,5.06424216027875,7.08573615057718,3.11440718576941e-07,5.86074806776607e-06,4.41258817145038e-06,"PTPRC/GLI2/CCR2/CD86/IL7R/CD74/HLA-DRA/HLA-DRB1/HLA-DOA/FGL2/CDKN2A/ANXA1/CD69/LILRB4/SASH3",15
"GO:0031348","GO:0031348","negative regulation of defense response","19/287","308/18604",0.0616883116883117,3.99877822525906,6.64273457845845,3.41892461454344e-07,6.39957219073316e-06,4.81827169921939e-06,"IL22RA1/FCGR2B/PTPRC/INPP5D/HAVCR2/HLA-B/HLA-DRB1/TREM2/FGL2/ALOX5/SERPING1/IL10RA/CLEC12A/SPN/NOD2/LILRB1/HCK/USP18/VSIG4",19
"GO:1902106","GO:1902106","negative regulation of leukocyte differentiation","12/287","120/18604",0.1,6.4822299651568,7.54145529422603,3.46013892509249e-07,6.44244914148173e-06,4.85055398187569e-06,"FCGR2B/INPP5D/LTF/CD74/FGL2/TNFRSF11B/CDKN2A/ANXA1/CD69/CLEC12A/LILRB1/LILRB4",12
"GO:0002887","GO:0002887","negative regulation of myeloid leukocyte mediated immunity","5/287","11/18604",0.454545454545455,29.4646816598036,11.8204281578788,3.613551473967e-07,6.65763750622506e-06,5.01257043812341e-06,"CD84/FCGR2B/CX3CR1/CCR2/CD300A",5
"GO:0140105","GO:0140105","interleukin-10-mediated signaling pathway","5/287","11/18604",0.454545454545455,29.4646816598036,11.8204281578788,3.613551473967e-07,6.65763750622506e-06,5.01257043812341e-06,"IL10RA/LILRA2/LILRA1/LILRB1/LILRB4",5
"GO:0002577","GO:0002577","regulation of antigen processing and presentation","6/287","20/18604",0.3,19.4466898954704,10.331636433216,4.13433235825457e-07,7.57745602536346e-06,5.70510665884143e-06,"FCGR2B/CD74/HLA-DOA/TREM2/FGL2/NOD2",6
"GO:0002823","GO:0002823","negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","9/287","62/18604",0.145161290322581,9.40968865909857,8.30238259399357,4.32980820040775e-07,7.89460883794552e-06,5.94389268635195e-06,"FCGR2B/PTPRC/IL7R/HAVCR2/CD69/SPN/NOD2/LILRB1/LILRB4",9
"GO:0070374","GO:0070374","positive regulation of ERK1 and ERK2 cascade","15/287","198/18604",0.0757575757575758,4.91078027663394,6.92502859762598,4.62915938108062e-07,8.35128089841259e-06,6.28772349241097e-06,"PLA2G2A/PTPRC/MARCO/CCR1/CSF1R/CD74/HAVCR2/HLA-DRB1/TREM2/GPNMB/FGF20/FGFR2/P2RY6/GPR183/NOD2",15
"GO:0043299","GO:0043299","leukocyte degranulation","10/287","81/18604",0.123456790123457,8.00275304340345,7.90607492362083,4.67020515307482e-07,8.35128089841259e-06,6.28772349241097e-06,"FCER1A/CD84/FCGR3A/FCGR2B/CCR2/PIK3CG/ITGAM/CD300A/HCK/BTK",10
"GO:0002710","GO:0002710","negative regulation of T cell mediated immunity","7/287","32/18604",0.21875,14.1798780487805,9.34033197360974,4.67519845691185e-07,8.35128089841259e-06,6.28772349241097e-06,"FCGR2B/PTPRC/IL7R/SPN/NOD2/LILRB1/LILRB4",7
"GO:0036336","GO:0036336","dendritic cell migration","7/287","32/18604",0.21875,14.1798780487805,9.34033197360974,4.67519845691185e-07,8.35128089841259e-06,6.28772349241097e-06,"CXCR4/CCR1/CCR2/CCR5/PIK3CG/ALOX5/GPR183",7
"GO:0032609","GO:0032609","type II interferon production","12/287","124/18604",0.0967741935483871,6.27312577273238,7.37451151215908,4.94804323677987e-07,8.74983123127053e-06,6.5877941428061e-06,"CCR2/HAVCR2/BTN3A2/HLA-DRB1/HLA-DPA1/CLEC7A/NOD2/LILRB1/LILRB4/TLR7/TLR8/SASH3",12
"GO:0032649","GO:0032649","regulation of type II interferon production","12/287","124/18604",0.0967741935483871,6.27312577273238,7.37451151215908,4.94804323677987e-07,8.74983123127053e-06,6.5877941428061e-06,"CCR2/HAVCR2/BTN3A2/HLA-DRB1/HLA-DPA1/CLEC7A/NOD2/LILRB1/LILRB4/TLR7/TLR8/SASH3",12
"GO:0030890","GO:0030890","positive regulation of B cell proliferation","8/287","47/18604",0.170212765957447,11.0335829194158,8.62097444851785,5.4302706671395e-07,9.55456123883195e-06,7.19367961536322e-06,"PTPRC/BST1/CD38/CD74/GPR183/NFATC2/BTK/SASH3",8
